title,media,date,datetime,desc,link,img,sumber
"Meski Pembiayaan UMKM Mencukupi, Namun Perlu Perluasan Akses",Republika,Nov 2020,,UU Cipta Kerja memberi ruang bagi usaha kecil dan koperasi untuk berkembang.,https://www.republika.co.id/berita/qj99z1380/meski-pembiayaan-umkm-mencukupi-namun-perlu-perluasan-akses,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",republika
Inkubasi Dinilai Langkah Tepat Ciptakan UMKM Unggul,Republika,8 Okt 2020,,"ID, JAKARTA -- Menteri koperasi dan Usaha Kecil Menengah (UKM) Teten 
Masduki mengatakan, pendekatan inkubasi merupakan langkah tepat dalam 
menciptakan Usaha...",https://www.republika.co.id/berita/qiwk3j370/inkubasi-dinilai-langkah-tepat-ciptakan-umkm-unggul,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",republika
Jokowi Buka Festival UMKM Online Terbesar di Indonesia,Republika,6 Okt 2020,,"REPUBLIKA.CO.ID, JAKARTA -- Presiden Jokowi membuka acara Festival Usaha 
Milik Kaum Milenial (UMKM) online pertama dan terbesar di Indonesia, Senin 
(26/10).",https://www.republika.co.id/berita/qit7k2423/jokowi-buka-festival-umkm-online-terbesar-di-indonesia,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",republika
UU Ciptaker Dinilai Membuka Ruang untuk Pengusaha Lokal,Republika,2 Okt 2020,,"REPUBLIKA.CO.ID, JAKARTA -- Ekonom Universitas Airlangga (Unair) Rahma 
Gafmi menilai UU Cipta Kerja (Ciptaker) membuka ruang selebar-lebarnya bagi 
pengusaha...",https://www.republika.co.id/berita/qil50h430/uu-ciptaker-dinilai-membuka-ruang-untuk-pengusaha-lokal,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",republika
Pemerintah Wajibkan 40 Persen Belanja K/L Melalui UMKM,Republika,2 Okt 2020,,"Menteri Koperasi dan UKM Teten Masduki mengatakan, mayoritas atau 99 persen 
sektor usaha di Indonesia merupakan UMKM. Sekaligus menyerap tenaga kerja...",https://www.republika.co.id/berita/qim3mx384/pemerintah-wajibkan-40-persen-belanja-kl-melalui-umkm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",republika
Teten Masduki Sebut UU Ciptaker Kembangkan UMKM,Republika,20 Okt 2020,,"REPUBLIKA.CO.ID,JAKARTA -- Menteri Koperasi dan UKM Teten Masduki 
mengatakan, UU Cipta Kerja memastikan pelaku usaha kecil mendapat akses ke 
pasar.",https://www.republika.co.id/berita/qii3eu430/teten-masduki-sebut-uu-ciptaker-kembangkan-umkm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",republika
Menkop UKM Nyatakan Pemerintah Dukung Lahirnya Usaha Baru,Republika,9 Okt 2020,,"Diprediksi Indonesia menjadi ekonomi digital terbesar di Asia Tenggara pada 
2025. REPUBLIKA.CO.ID, JAKARTA -- Menteri Koperasi dan Usaha Kecil 
Menengah...",https://www.republika.co.id/berita/qig7dw423/menkop-ukm-nyatakan-pemerintah-dukung-lahirnya-usaha-baru,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",republika
Bamsoet Ngobrol Bareng Sandiaga Uno Soal UU Cipta Kerja,Republika,8 Okt 2020,,"REPUBLIKA.CO.ID, JAKARTA -- Ketua MPR RI Bambang Soesatyo menilai 
konsistensi Sandiaga Uno dalam memajukan Usaha Mikro Kecil dan Menengah 
(UMKM) patut...",https://www.republika.co.id/berita/qidsxu423/bamsoet-ngobrol-bareng-sandiaga-uno-soal-uu-cipta-kerja,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",republika
KSBI Nilai Ada yang Coba 'Curi Panggung' dari Demo Ciptaker,Republika,7 Okt 2020,,"Presiden KSBI tegaskan buruh sampaikan penolakan UU Ciptekar dengan cara 
baik.",https://www.republika.co.id/berita/qic4cw354/ksbi-nilai-ada-yang-coba-curi-panggung-dari-demo-ciptaker,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",republika
"UU Cipta Kerja Disahkan, Begini Tanggapan Sandiaga Uno",Republika,6 Okt 2020,,"Undang-Undang Cipta Kerja harusnya memberdayakan masyarakat, khususnya UMKM.",https://www.republika.co.id/berita/qiadh8484/uu-cipta-kerja-disahkan-begini-tanggapan-sandiaga-uno,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",republika
UU Cipta Kerja Dukung Penguatan UMKM Lewat Digital,Republika,3 Okt 2020,,"Teten menyebutkan, dua hal dalam UU Cipta Kerja yang memberikan akses pasar 
ke UMKM, yakni pengadaan barang dan jasa pemerintah ditegaskan pada pasal 
97.",https://www.republika.co.id/berita/qi47y6380/uu-cipta-kerja-dukung-penguatan-umkm-lewat-digital,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",republika
Menyikapi UU Ciptaker dengan Adil,Republika,2 Okt 2020,,"REPUBLIKA.CO.ID, Oleh Mukti Ali Qusyairi, Ketua LBM PWNU DKI Jakarta dan 
Marbot Rumah Daulat Buku (Rudalku). RUU Cipta Kerja diputuskan menjadi UU 
Ciptaker...",https://www.republika.co.id/berita/qi38lz412/menyikapi-uu-ciptaker-dengan-adil,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",republika
Pemuda Muhammadiyah Dukung Uji Materi UU Cipta Kerja ke MK,Republika,1 Okt 2020,,"REPUBLIKA.CO.ID, JAKARTA -- Pimpinan Pusat (PP) Pemuda Muhammadiyah 
mendukung Pimpinan Pusat Muhammadiyah dalam upaya judicial review atau uji 
materi...",https://www.republika.co.id/berita/qi1exb354/pemuda-muhammadiyah-dukung-uji-materi-uu-cipta-kerja-ke-mk,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",republika
Bamsoet-Airlangga Bahas UU Ciptaker sampai Vaksinasi Covid,Republika,10 Okt 2020,,"Lewat Bamsoet Channel, Airlangga tegaskan UU Ciptaker demi membuka lapangan 
pekerjaan.",https://www.republika.co.id/berita/qhzipy349/bamsoetairlangga-bahas-uu-ciptaker-sampai-vaksinasi-covid,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",republika
Menkop Sebut Ada 6 Poin Penting UU Ciptaker Bagi UMKM,Republika,Okt 2020,,"REPUBLIKA.CO.ID, JAKARTA -- Menteri Koperasi dan Usaha Kecil Menengah (UKM) 
Teten Masduki menyatakan, Undang-Undang (UU) Cipta Kerja menjawab masalah 
utama...",https://www.republika.co.id/berita//qhw1ot368/menkop-sebut-ada-6-poin-penting-uu-ciptaker-bagi-umkm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",republika
Moeldoko: UU Cipta Kerja Beri Peluang UMKM Berkembang,Republika,Okt 2020,,"Berbagai stimulus telah dikucurkan untuk UMKM sehingga roda perekonomian 
bergerak.",https://www.republika.co.id/berita/qhxag1384/moeldoko-uu-cipta-kerja-beri-peluang-umkm-berkembang,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",republika
Pelaku Usaha Mikro Harus Adaptasi dengan Kondisi Saat Ini,Republika,Okt 2020,,"ID, JAKARTA -- Deputi Bidang Pengembangan SDM Kementerian Koperasi dan 
Usaha Kecil Menengah (UKM) Arif Rahman Hakim mengajak pelaku Usaha Mikro 
dan Kecil...",https://www.republika.co.id/berita/qhx18t370/pelaku-usaha-mikro-harus-adaptasi-dengan-kondisi-saat-ini,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",republika
UU Ciptaker Permudah Kemitraan UMKM dengan Perusahaan Besar,Republika,Okt 2020,,"REPUBLIKA.CO.ID, JAKARTA -- Menteri Koperasi dan Usaha Kecil Menengah (UKM) 
Teten Masduki menyatakan, keberadaan Undang-Undang (UU) Cipta Kerja akan...",https://www.republika.co.id/berita/qhvnte383/uu-ciptaker-permudah-kemitraan-umkm-dengan-perusahaan-besar,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",republika
Pengupahan Berdasarkan Waktu dan Hasil di UU Ciptaker,Republika,Okt 2020,,"Pengaturan soal upah di UU Ciptaker menjadi salah satu yang dipersoalkan 
buruh. REPUBLIKA.CO.ID, oleh Arif Satrio Nugroho, Amri Amrullah, Antara. 
Baca Juga.",https://www.republika.co.id/berita/qhu6ye409/pengupahan-berdasarkan-waktu-dan-hasil-di-uu-ciptaker,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",republika
